,gameId,playId,nflId,motionSinceLineset,inMotionAtBallSnap,wasRunningRoute,wasTargettedReceiver,down,yardsToGo,offenseFormation,receiverAlignment,pff_passCoverage,absoluteYardlineNumber,y,topOfLine,bottomOfLine,position,Unnamed: 0,safetyTop,safetyBottom
10080,2022092508,1785,43722,False,,1.0,0,1,10,SHOTGUN,2x2,Cover-1,35,21.52,27.3,20.74,RB,4534.0,0.0,2.0
10081,2022092508,3496,43722,False,False,1.0,1,2,10,SHOTGUN,3x1,Cover-3,34,21.42,27.09,20.83,RB,4588.0,1.0,1.0
10082,2022092508,3518,43722,True,False,1.0,0,3,10,EMPTY,3x2,Quarters,34,44.98,26.82,20.7,RB,4589.0,1.0,1.0
10083,2022100204,3468,43722,False,False,1.0,1,1,10,SHOTGUN,2x2,Cover-2,99,32.19,32.61,inf,RB,7053.0,1.0,1.0
10084,2022100204,3950,43722,False,False,1.0,0,2,5,SHOTGUN,2x2,Cover-2,98,32.4,32.67,inf,RB,7066.0,2.0,1.0
10085,2022100909,2047,43722,True,False,1.0,0,3,4,EMPTY,3x2,Cover-2,66,11.76,33.19,27.13,RB,8199.0,2.0,1.0
10086,2022100909,2221,43722,False,False,1.0,0,3,4,SHOTGUN,2x2,Cover-2,70,27.64,32.93,27.02,RB,8205.0,3.0,0.0
10087,2022100909,3244,43722,True,False,1.0,1,3,9,EMPTY,3x2,Cover-1,83,43.0,32.8,28.52,RB,8236.0,3.0,0.0
10088,2022100909,3643,43722,True,False,1.0,1,1,10,EMPTY,3x2,Quarters,62,42.54,33.04,28.45,RB,8248.0,2.0,1.0
10089,2022100909,3757,43722,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-1,49,32.76,32.89,28.27,RB,8251.0,2.0,1.0
10090,2022100909,3884,43722,False,,1.0,0,3,5,SHOTGUN,2x2,Cover-1,34,27.08,32.8,28.49,RB,8254.0,2.0,1.0
10091,2022101300,1371,43722,True,False,1.0,1,3,4,EMPTY,3x2,Cover-0,73,39.51,32.12,28.18,RB,11079.0,1.0,1.0
10092,2022101300,1752,43722,False,False,1.0,0,2,6,SHOTGUN,2x2,Cover-6 Right,30,21.8,27.54,23.63,RB,11089.0,1.0,1.0
10093,2022101300,2793,43722,False,False,1.0,0,3,10,SHOTGUN,2x2,Red Zone,20,26.03,26.49,22.11,RB,11121.0,1.0,1.0
10094,2022102306,2709,43722,False,False,1.0,0,3,2,SHOTGUN,3x1,Quarters,33,38.13,32.85,26.94,RB,11964.0,1.0,1.0
10095,2022102306,3897,43722,True,True,1.0,0,2,6,EMPTY,3x2,Cover-0,81,19.19,26.55,22.31,RB,12000.0,2.0,0.0
10096,2022103009,877,43722,True,False,1.0,0,1,10,EMPTY,3x2,Cover-1,71,10.63,32.74,26.78,RB,13300.0,1.0,1.0
10097,2022103009,1560,43722,False,False,1.0,1,3,1,SHOTGUN,2x2,Cover-3,68,24.71,29.64,23.95,RB,13324.0,1.0,1.0
10098,2022103009,2935,43722,True,False,1.0,1,3,13,EMPTY,4x1,Cover-2,65,29.59,26.64,20.9,RB,13364.0,1.0,1.0
10099,2022091109,1002,46362,False,False,1.0,0,1,10,SHOTGUN,2x1,Cover-2,32,15.71,26.69,23.71,WR,715.0,1.0,1.0
10100,2022091109,1096,46362,False,False,1.0,0,1,10,SINGLEBACK,3x1,Red Zone,21,14.37,26.53,20.3,WR,717.0,1.0,1.0
10101,2022092508,3360,46362,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-3,57,9.09,32.93,26.65,WR,4584.0,2.0,0.0
10102,2022100909,1981,46362,False,False,1.0,0,1,10,SHOTGUN,2x1,Cover-2,26,18.39,32.99,26.52,WR,8196.0,1.0,1.0
10103,2022100909,2047,46362,False,False,1.0,0,3,4,EMPTY,3x2,Cover-2,66,22.75,33.19,27.13,WR,8199.0,2.0,1.0
10104,2022100909,3244,46362,False,,1.0,0,3,9,EMPTY,3x2,Cover-1,83,38.96,32.8,28.52,WR,8236.0,3.0,0.0
10105,2022100909,3643,46362,False,,1.0,0,1,10,EMPTY,3x2,Quarters,62,12.21,33.04,28.45,WR,8248.0,2.0,1.0
10106,2022100909,3757,46362,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-1,49,17.02,32.89,28.27,WR,8251.0,2.0,1.0
10107,2022100909,3884,46362,False,,1.0,0,3,5,SHOTGUN,2x2,Cover-1,34,19.62,32.8,28.49,WR,8254.0,2.0,1.0
10108,2022101300,1297,46362,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,93,41.03,26.5,22.41,WR,11076.0,1.0,1.0
10109,2022101300,1347,46362,False,False,1.0,0,2,7,SHOTGUN,2x2,Cover-2,76,11.54,26.99,22.47,WR,11078.0,1.0,1.0
10110,2022101300,1371,46362,False,False,1.0,0,3,4,EMPTY,3x2,Cover-0,73,19.1,32.12,28.18,WR,11079.0,1.0,1.0
10111,2022101300,1752,46362,False,False,1.0,0,2,6,SHOTGUN,2x2,Cover-6 Right,30,35.97,27.54,23.63,WR,11089.0,1.0,1.0
10112,2022101300,1781,46362,False,False,1.0,0,3,6,SHOTGUN,3x1,Cover-1,30,43.92,27.9,23.74,WR,11090.0,1.0,1.0
10113,2022101300,2631,46362,False,False,1.0,0,1,10,PISTOL,1x1,Cover-3,88,10.0,32.79,27.24,WR,11116.0,1.0,1.0
10114,2022101300,2793,46362,False,False,1.0,0,3,10,SHOTGUN,2x2,Red Zone,20,32.86,26.49,22.11,WR,11121.0,1.0,1.0
10115,2022101300,3067,46362,False,False,1.0,0,3,6,EMPTY,3x2,Cover-1,73,34.84,26.4,22.33,WR,11128.0,1.0,1.0
10116,2022102306,637,46362,False,False,1.0,0,3,3,EMPTY,3x2,Cover-3,73,22.6,32.78,28.24,WR,11909.0,1.0,1.0
10117,2022102306,1039,46362,False,,1.0,0,1,10,I_FORM,2x1,Cover-3,64,20.86,33.02,27.07,WR,11920.0,1.0,1.0
10118,2022102306,1186,46362,True,True,1.0,0,2,8,SHOTGUN,2x2,Cover-3,29,18.18,28.8,22.87,WR,11924.0,1.0,1.0
10119,2022102306,1665,46362,False,False,1.0,0,1,10,EMPTY,3x2,Quarters,67,18.01,32.78,26.74,WR,11938.0,1.0,1.0
10120,2022102306,2709,46362,False,False,1.0,0,3,2,SHOTGUN,3x1,Quarters,33,20.83,32.85,26.94,WR,11964.0,1.0,1.0
10121,2022102306,2939,46362,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-0,82,30.83,27.03,21.23,WR,11972.0,1.0,1.0
10122,2022102306,2989,46362,True,True,1.0,0,1,10,SHOTGUN,3x1,Cover-0,94,31.61,26.95,21.03,WR,11974.0,1.0,1.0
10123,2022102306,3034,46362,False,False,1.0,0,3,7,SHOTGUN,2x2,Cover-0,97,20.17,32.81,27.05,WR,11976.0,1.0,1.0
10124,2022102306,3418,46362,True,True,1.0,1,2,9,SHOTGUN,2x2,Cover-0,29,27.9,26.74,22.28,WR,11988.0,1.0,1.0
10125,2022102306,3492,46362,True,False,1.0,0,3,2,SINGLEBACK,2x2,Cover-0,12,35.05,32.13,28.21,WR,11991.0,1.0,1.0
10126,2022102306,3897,46362,False,False,1.0,0,2,6,EMPTY,3x2,Cover-0,81,32.35,26.55,22.31,WR,12000.0,2.0,0.0
10127,2022102306,3921,46362,False,False,1.0,0,1,10,I_FORM,2x1,Cover-0,67,32.69,26.94,22.45,WR,12001.0,1.0,1.0
10128,2022103009,877,46362,False,False,1.0,0,1,10,EMPTY,3x2,Cover-1,71,18.19,32.74,26.78,WR,13300.0,1.0,1.0
10129,2022103009,1128,46362,False,,1.0,0,2,6,SHOTGUN,2x1,Cover-1,96,19.26,32.82,26.92,WR,13309.0,1.0,1.0
10130,2022103009,1176,46362,False,False,1.0,0,2,14,EMPTY,3x2,Cover-3,80,9.89,26.7,20.74,WR,13311.0,1.0,1.0
10131,2022103009,1560,46362,False,False,1.0,0,3,1,SHOTGUN,2x2,Cover-3,68,43.27,29.64,23.95,WR,13324.0,1.0,1.0
10132,2022103009,2836,46362,False,False,1.0,0,1,10,EMPTY,3x2,Cover-3,92,18.23,32.84,26.97,WR,13360.0,1.0,1.0
10133,2022103009,2935,46362,False,,1.0,0,3,13,EMPTY,4x1,Cover-2,65,31.37,26.64,20.9,WR,13364.0,1.0,1.0
10134,2022110607,325,46362,False,False,1.0,1,2,9,PISTOL,2x2,Cover 6-Left,84,9.6,29.39,23.96,WR,15081.0,1.0,1.0
10135,2022110607,829,46362,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover 6-Left,31,32.27,26.98,21.49,WR,15097.0,1.0,1.0
10136,2022110607,853,46362,False,False,1.0,0,1,10,I_FORM,2x1,Cover-3,49,33.28,26.86,20.83,WR,15098.0,1.0,1.0
10137,2022110607,1439,46362,False,False,1.0,0,1,10,EMPTY,3x2,Cover-3 Seam,62,33.97,27.28,21.33,WR,15117.0,1.0,1.0
10138,2022110607,3258,46362,False,False,1.0,0,2,11,EMPTY,3x2,Cover-3 Seam,80,33.41,26.88,20.92,WR,15169.0,1.0,1.0
10139,2022091109,1096,53687,False,False,1.0,0,1,10,SINGLEBACK,3x1,Red Zone,21,30.95,26.53,20.3,WR,717.0,1.0,1.0
10140,2022102306,1231,53687,False,False,1.0,0,1,10,EMPTY,3x2,Cover-6 Right,40,44.3,32.7,26.91,WR,11926.0,1.0,1.0
10141,2022102306,1326,53687,True,False,1.0,0,3,1,PISTOL,2x2,Cover-3,69,24.35,32.9,27.21,WR,11930.0,2.0,0.0
10142,2022102306,3468,53687,False,False,1.0,0,2,7,SHOTGUN,2x2,Cover-0,17,24.5,32.93,28.42,WR,11990.0,2.0,0.0
10143,2022103009,462,53687,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-1,69,33.67,26.55,21.42,WR,13285.0,1.0,1.0
10144,2022103009,1176,53687,False,False,1.0,0,2,14,EMPTY,3x2,Cover-3,80,31.22,26.7,20.74,WR,13311.0,1.0,1.0
10145,2022110607,2578,53687,False,False,1.0,0,3,2,EMPTY,3x2,Cover-3,40,19.77,30.4,24.68,WR,15152.0,1.0,1.0
10146,2022110607,2827,53687,False,False,1.0,1,2,5,SINGLEBACK,3x1,Cover-1,16,37.36,32.22,26.74,WR,15159.0,1.0,1.0
10147,2022110607,3258,53687,False,False,1.0,0,2,11,EMPTY,3x2,Cover-3 Seam,80,10.54,26.88,20.92,WR,15169.0,1.0,1.0
10148,2022091109,1475,44978,False,False,1.0,1,1,10,EMPTY,3x2,Cover 6-Left,60,17.74,32.8,26.64,WR,726.0,1.0,1.0
10149,2022091109,2425,44978,False,False,1.0,0,1,10,SINGLEBACK,2x2,Quarters,75,19.61,32.56,27.12,WR,753.0,1.0,2.0
10150,2022091803,1276,44978,True,True,1.0,0,1,10,SINGLEBACK,3x1,Cover-3,85,32.12,30.11,24.31,WR,3203.0,1.0,1.0
10151,2022091803,1433,44978,False,False,1.0,1,2,11,SHOTGUN,3x1,Cover-3 Seam,51,32.79,27.03,21.28,WR,3209.0,1.0,1.0
10152,2022100209,543,44978,False,False,1.0,1,3,5,SHOTGUN,3x1,Cover-3,85,20.33,32.25,26.56,WR,6453.0,1.0,1.0
10153,2022100209,675,44978,True,True,1.0,1,2,4,SHOTGUN,2x2,Cover-1,14,28.66,26.35,20.82,WR,6458.0,1.0,1.0
10154,2022100209,882,44978,False,False,1.0,1,2,5,SHOTGUN,2x2,Cover-1,65,16.75,32.11,26.6,WR,6465.0,1.0,1.0
10155,2022100209,940,44978,False,False,1.0,1,1,10,SHOTGUN,3x1,Cover-3,69,10.21,32.55,26.93,WR,6466.0,1.0,1.0
10156,2022100209,3000,44978,False,True,1.0,0,1,10,SHOTGUN,3x1,Quarters,41,19.44,32.37,26.77,WR,6526.0,2.0,0.0
10157,2022100209,3368,44978,False,False,1.0,1,1,8,SHOTGUN,2x2,Cover-1,102,15.97,26.56,21.17,WR,6537.0,1.0,1.0
10158,2022100903,2688,44978,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-2,57,16.45,26.65,20.85,WR,8927.0,1.0,1.0
10159,2022101603,1127,44978,True,True,1.0,1,1,10,EMPTY,3x2,Quarters,40,31.19,32.83,26.87,WR,10586.0,1.0,1.0
10160,2022091109,1520,42302,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-1,78,34.69,32.58,26.83,TE,728.0,1.0,1.0
10161,2022091109,3229,42302,True,False,1.0,0,2,8,SHOTGUN,2x2,Cover-6 Right,67,19.0,26.75,20.86,TE,776.0,1.0,1.0
10162,2022091803,2129,42302,True,False,1.0,0,1,10,SINGLEBACK,3x1,Cover-3,102,21.35,29.63,23.93,TE,3229.0,0.0,2.0
10163,2022092509,1687,42302,False,False,1.0,0,1,10,PISTOL,2x1,Cover-3,89,19.67,26.58,20.81,TE,4404.0,2.0,0.0
10164,2022100209,962,42302,False,,1.0,0,2,10,SINGLEBACK,2x2,Cover-3,69,24.77,32.27,26.61,TE,6467.0,2.0,0.0
10165,2022100209,3000,42302,True,True,1.0,1,1,10,SHOTGUN,3x1,Quarters,41,34.38,32.37,26.77,TE,6526.0,2.0,0.0
10166,2022100903,619,42302,False,False,1.0,0,1,10,SINGLEBACK,3x1,Quarters,42,25.07,32.85,27.11,TE,8864.0,1.0,1.0
10167,2022100903,1227,42302,True,True,1.0,0,2,7,SINGLEBACK,3x1,Cover-2,50,27.94,26.79,20.84,TE,8884.0,1.0,1.0
10168,2022101603,301,42302,True,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,95,25.21,32.62,26.82,TE,10558.0,2.0,0.0
10169,2022101603,573,42302,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,52,28.26,26.85,20.88,TE,10568.0,1.0,1.0
10170,2022101603,3000,42302,False,False,1.0,0,3,1,SHOTGUN,2x2,Cover-1,78,35.59,32.64,26.94,TE,10638.0,1.0,1.0
10171,2022101603,3793,42302,False,False,1.0,0,1,4,SHOTGUN,3x1,Red Zone,14,32.24,30.99,25.64,TE,10666.0,1.0,1.0
10172,2022102304,303,42302,False,False,1.0,0,1,10,SINGLEBACK,2x2,Quarters,40,25.44,32.92,26.85,TE,12132.0,1.0,1.0
10173,2022102304,408,42302,False,False,1.0,0,1,10,SINGLEBACK,3x1,Quarters,79,21.7,28.67,23.06,TE,12136.0,1.0,1.0
10174,2022103000,2390,42302,False,False,1.0,0,1,10,PISTOL,2x2,Cover 6-Left,69,34.33,33.0,26.9,TE,14403.0,1.0,1.0
10175,2022103000,2834,42302,False,False,1.0,1,2,7,SINGLEBACK,2x2,Cover-3,55,22.83,29.97,24.31,TE,14417.0,1.0,1.0
10176,2022110604,1006,42302,True,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,85,19.33,26.78,20.8,TE,15444.0,2.0,1.0
10177,2022110604,2065,42302,True,True,1.0,0,1,10,EMPTY,3x2,Cover-6 Right,38,28.84,27.17,21.15,TE,15478.0,1.0,1.0
10178,2022091109,2425,45785,True,False,1.0,0,1,10,SINGLEBACK,2x2,Quarters,75,35.74,32.56,27.12,TE,753.0,1.0,2.0
10179,2022091109,2824,45785,False,False,1.0,0,3,9,SHOTGUN,3x1,Cover-3 Cloud Left,77,22.91,32.67,26.73,TE,765.0,1.0,2.0
10180,2022091109,3253,45785,False,False,1.0,0,1,10,I_FORM,2x1,Cover-3,79,24.31,26.76,20.88,TE,777.0,1.0,1.0
10181,2022091109,3773,45785,True,False,1.0,0,2,7,SHOTGUN,3x1,Quarters,65,18.74,34.23,29.81,TE,788.0,1.0,2.0
10182,2022091803,1070,45785,True,False,1.0,0,1,20,SINGLEBACK,3x1,Cover-3,73,29.14,26.63,21.04,TE,3198.0,1.0,1.0
10183,2022091803,1433,45785,True,False,1.0,0,2,11,SHOTGUN,3x1,Cover-3 Seam,51,38.34,27.03,21.28,TE,3209.0,1.0,1.0
10184,2022091803,2219,45785,False,False,1.0,0,2,2,SINGLEBACK,3x1,Cover-3 Seam,72,28.35,26.56,20.99,TE,3233.0,1.0,1.0
10185,2022100209,567,45785,False,False,1.0,1,1,10,SINGLEBACK,2x2,Cover-3,61,18.92,26.31,20.69,TE,6454.0,0.0,2.0
10186,2022100903,1590,45785,False,,1.0,0,2,18,SINGLEBACK,2x2,Cover-2,95,19.53,26.73,21.13,TE,8895.0,1.0,1.0
10187,2022100903,1693,45785,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-2,31,34.31,32.89,27.13,TE,8899.0,1.0,1.0
10188,2022102304,408,45785,False,False,1.0,1,1,10,SINGLEBACK,3x1,Quarters,79,29.95,28.67,23.06,TE,12136.0,1.0,1.0
10189,2022102304,2214,45785,True,True,1.0,0,4,3,SHOTGUN,2x2,Prevent,60,19.04,26.92,21.11,TE,12186.0,3.0,1.0
10190,2022103000,755,45785,False,False,1.0,1,1,10,SINGLEBACK,2x2,Cover 6-Left,77,17.98,27.01,21.01,TE,14356.0,1.0,1.0
10191,2022103000,2390,45785,False,False,1.0,0,1,10,PISTOL,2x2,Cover 6-Left,69,35.47,33.0,26.9,TE,14403.0,1.0,1.0
10192,2022103000,3317,45785,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-3,66,19.39,26.83,20.95,TE,14430.0,1.0,1.0
10193,2022110604,2138,45785,False,,1.0,0,1,10,SHOTGUN,3x1,Cover 6-Left,24,34.84,26.98,20.75,TE,15480.0,1.0,1.0
10194,2022110604,2490,45785,False,,1.0,0,2,7,SHOTGUN,2x2,Cover-3,74,34.7,33.11,26.83,TE,15490.0,1.0,1.0
10195,2022110604,2514,45785,False,False,1.0,0,3,2,SHOTGUN,3x1,Cover-2,69,21.23,33.02,26.84,TE,15491.0,1.0,1.0
10196,2022110604,2559,45785,False,False,1.0,1,2,8,SHOTGUN,2x2,Cover-3,56,34.07,33.01,26.69,TE,15493.0,1.0,1.0
10197,2022110604,2625,45785,True,True,1.0,0,3,4,SHOTGUN,3x1,Cover-3,31,38.73,29.9,23.74,TE,15496.0,1.0,1.0
10198,2022110604,3340,45785,False,False,1.0,0,1,10,EMPTY,3x2,Cover-3,44,35.52,33.28,27.08,TE,15517.0,1.0,2.0
10199,2022091110,171,40011,False,False,1.0,1,2,10,SHOTGUN,2x2,Cover-2,50,17.77,26.9,20.43,TE,569.0,1.0,1.0
10200,2022091110,240,40011,True,False,1.0,0,3,7,SHOTGUN,3x1,2-Man,37,36.24,33.08,26.69,TE,572.0,1.0,1.0
10201,2022091110,269,40011,False,False,1.0,0,1,9,SHOTGUN,3x1,Cover-1,19,18.85,27.15,20.57,TE,573.0,2.0,0.0
10202,2022091110,291,40011,False,False,1.0,1,2,9,SHOTGUN,3x1,Cover-1,19,17.72,27.17,20.96,TE,574.0,2.0,0.0
10203,2022091110,514,40011,True,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-3 Seam,78,34.8,33.1,26.68,TE,578.0,2.0,0.0
10204,2022091110,593,40011,False,False,1.0,1,1,10,SHOTGUN,2x2,Cover-3,36,18.24,26.92,20.55,TE,581.0,1.0,1.0
10205,2022091110,649,40011,False,False,1.0,1,1,10,SHOTGUN,3x1,Bracket,24,16.33,27.01,20.53,TE,582.0,1.0,1.0
10206,2022091110,673,40011,False,,1.0,0,1,3,I_FORM,2x1,Cover-1,13,32.52,29.46,23.85,TE,583.0,1.0,1.0
10207,2022091110,1163,40011,False,False,1.0,0,3,2,SHOTGUN,2x2,Cover-1,61,35.0,33.52,26.82,TE,599.0,0.0,2.0
10208,2022091110,1203,40011,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-6 Right,84,15.97,27.32,20.69,TE,600.0,1.0,1.0
10209,2022091110,1232,40011,False,False,1.0,0,2,3,SHOTGUN,2x2,Cover-1,91,16.84,27.18,20.61,TE,601.0,1.0,1.0
10210,2022091110,1290,40011,True,False,1.0,0,2,4,SHOTGUN,3x1,Cover-0,104,24.14,33.39,26.77,TE,603.0,1.0,1.0
10211,2022091110,1338,40011,False,False,1.0,0,4,2,SHOTGUN,3x1,Cover-1,106,36.03,33.37,26.59,TE,605.0,0.0,2.0
10212,2022091110,1515,40011,False,False,1.0,1,2,5,EMPTY,4x1,Cover-1,40,24.58,33.26,26.59,TE,610.0,1.0,1.0
10213,2022091110,1560,40011,False,False,1.0,0,2,9,SHOTGUN,2x2,Cover-3,46,17.64,27.01,20.69,TE,612.0,1.0,1.0
10214,2022091110,1584,40011,True,True,1.0,0,3,3,SHOTGUN,2x2,Cover-1,52,41.48,33.1,26.69,TE,613.0,1.0,1.0
10215,2022091110,2022,40011,True,True,1.0,0,1,10,SHOTGUN,3x1,Bracket,44,29.28,27.08,20.65,TE,624.0,1.0,1.0
10216,2022091110,2085,40011,False,False,1.0,1,2,10,EMPTY,4x1,Cover-3 Cloud Right,56,17.77,27.19,20.65,TE,626.0,1.0,1.0
10217,2022091110,2126,40011,False,False,1.0,0,1,10,EMPTY,4x1,2-Man,74,17.5,33.31,26.68,TE,627.0,1.0,1.0
10218,2022091110,2531,40011,False,False,1.0,0,1,1,SHOTGUN,2x2,Cover-1,109,25.15,33.72,27.05,TE,637.0,1.0,1.0
10219,2022091110,2720,40011,True,True,1.0,1,3,6,SHOTGUN,2x2,Cover-1,48,14.0,27.12,20.67,TE,642.0,1.0,1.0
10220,2022091110,2786,40011,True,True,1.0,0,1,10,SHOTGUN,3x1,Quarters,96,24.63,32.94,26.6,TE,644.0,1.0,1.0
10221,2022091500,142,40011,True,True,1.0,0,1,10,I_FORM,2x1,Quarters,60,18.97,26.99,20.59,TE,3639.0,1.0,1.0
10222,2022091500,171,40011,True,True,1.0,1,2,8,SHOTGUN,3x1,Cover-1,58,30.52,26.8,20.77,TE,3640.0,2.0,1.0
10223,2022091500,559,40011,False,False,1.0,0,2,7,EMPTY,3x2,Quarters,82,15.58,26.64,20.12,TE,3653.0,1.0,1.0
10224,2022091500,578,40011,False,False,1.0,0,3,16,SHOTGUN,3x1,Quarters,91,10.34,26.72,20.14,TE,3654.0,1.0,2.0
10225,2022091500,1017,40011,False,False,1.0,0,2,5,SHOTGUN,2x2,Cover-1,81,16.65,27.26,20.48,TE,3667.0,1.0,1.0
10226,2022091500,1041,40011,False,False,1.0,1,3,4,SHOTGUN,3x1,Cover-3 Seam,82,28.39,26.78,20.35,TE,3668.0,1.0,1.0
10227,2022091500,1076,40011,False,False,1.0,0,1,9,SHOTGUN,2x2,Cover-1,101,37.57,33.08,26.62,TE,3669.0,1.0,1.0
10228,2022091500,1362,40011,False,False,1.0,1,2,6,SHOTGUN,2x2,Cover-1,22,37.26,33.2,26.88,TE,3677.0,1.0,1.0
10229,2022091500,1386,40011,False,False,1.0,0,1,10,EMPTY,3x2,Cover-3 Seam,30,15.13,27.02,20.62,TE,3678.0,1.0,1.0
10230,2022091500,1741,40011,False,False,1.0,1,3,6,SHOTGUN,3x1,Cover 6-Left,27,15.49,26.82,20.51,TE,3688.0,1.0,1.0
10231,2022091500,2233,40011,False,False,1.0,0,2,10,SHOTGUN,3x1,Cover-1,85,22.06,32.76,26.25,TE,3702.0,1.0,1.0
10232,2022091500,2257,40011,True,True,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,74,41.15,32.77,26.11,TE,3703.0,1.0,1.0
10233,2022091500,2337,40011,False,False,1.0,0,2,10,SHOTGUN,3x1,Cover-1,51,31.38,26.68,20.12,TE,3706.0,2.0,1.0
10234,2022091500,2359,40011,True,True,1.0,0,3,10,SHOTGUN,2x2,Cover-1 Double,51,29.8,26.51,20.31,TE,3707.0,1.0,1.0
10235,2022091500,2562,40011,True,True,1.0,0,3,1,SHOTGUN,2x2,Cover-3,72,38.19,32.87,26.32,TE,3713.0,1.0,1.0
10236,2022091500,2685,40011,True,True,1.0,0,1,10,SINGLEBACK,2x2,Cover-1,46,22.17,33.01,26.23,TE,3717.0,1.0,1.0
10237,2022091500,2807,40011,False,False,1.0,1,2,6,SHOTGUN,3x1,Cover-1,31,15.95,26.73,20.13,TE,3721.0,1.0,1.0
10238,2022091500,2852,40011,False,False,1.0,0,2,1,SHOTGUN,2x2,Cover-0,11,33.32,31.34,25.21,TE,3723.0,1.0,1.0
10239,2022091500,3350,40011,True,False,1.0,0,2,7,SHOTGUN,2x2,Cover-6 Right,28,18.7,30.6,24.1,TE,3737.0,1.0,1.0
10240,2022091500,3708,40011,False,False,1.0,0,3,9,SHOTGUN,3x1,Cover-3 Seam,93,36.61,26.99,20.58,TE,3750.0,1.0,1.0
10241,2022092502,309,40011,True,False,1.0,0,3,7,SHOTGUN,3x1,Cover-1,86,24.84,32.78,26.7,TE,5260.0,1.0,1.0
10242,2022092502,570,40011,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-6 Right,109,32.08,26.71,20.54,TE,5270.0,1.0,1.0
10243,2022092502,783,40011,False,False,1.0,1,3,7,SHOTGUN,2x2,Cover-3,42,36.15,32.75,26.44,TE,5278.0,1.0,1.0
10244,2022092502,1180,40011,True,True,1.0,0,2,8,SHOTGUN,2x2,Cover-3 Seam,27,18.67,26.92,20.5,TE,5291.0,1.0,1.0
10245,2022092502,1325,40011,False,False,1.0,0,2,6,SHOTGUN,2x2,Quarters,54,37.01,33.18,26.76,TE,5296.0,1.0,1.0
10246,2022092502,1404,40011,False,False,1.0,0,3,9,SHOTGUN,3x1,Quarters,62,37.16,33.05,26.69,TE,5299.0,1.0,1.0
10247,2022092502,1976,40011,False,False,1.0,0,1,20,EMPTY,3x2,Cover-3,46,29.22,26.89,20.51,TE,5313.0,1.0,1.0
10248,2022092502,2086,40011,False,False,1.0,0,1,15,SHOTGUN,2x2,Cover-3,36,16.79,27.02,20.59,TE,5315.0,1.0,1.0
10249,2022092502,2270,40011,True,True,1.0,0,2,1,SHOTGUN,2x2,Cover-3,95,36.26,33.25,26.87,TE,5321.0,1.0,1.0
10250,2022092502,2292,40011,True,True,1.0,1,3,1,SHOTGUN,2x2,Cover-3,95,39.73,33.06,26.91,TE,5322.0,1.0,1.0
10251,2022092502,2795,40011,True,True,1.0,1,3,4,SHOTGUN,3x1,Cover-1,28,24.6,32.85,26.78,TE,5339.0,1.0,1.0
10252,2022092502,3273,40011,False,False,1.0,0,3,13,SHOTGUN,2x2,Cover-1,82,18.52,26.59,20.35,TE,5355.0,1.0,1.0
10253,2022092502,3323,40011,False,False,1.0,1,2,7,SHOTGUN,2x2,Cover-1,26,37.71,32.64,26.37,TE,5357.0,1.0,1.0
10254,2022092502,3345,40011,False,False,1.0,0,3,7,SHOTGUN,3x1,Cover-1,26,15.82,32.69,26.46,TE,5358.0,1.0,1.0
10255,2022100213,102,40011,True,True,1.0,1,2,5,SHOTGUN,3x1,Quarters,26,36.76,26.99,20.95,TE,5833.0,2.0,1.0
10256,2022100213,344,40011,False,False,1.0,1,1,10,EMPTY,3x2,Quarters,89,32.27,29.56,23.04,TE,5840.0,1.0,1.0
10257,2022100213,368,40011,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,77,35.61,33.35,26.82,TE,5841.0,2.0,1.0
10258,2022100213,392,40011,True,True,1.0,1,2,6,SHOTGUN,3x1,Cover-3,73,37.49,27.05,20.39,TE,5842.0,2.0,1.0
10259,2022100213,416,40011,True,True,1.0,0,3,1,SINGLEBACK,2x2,Cover-3 Cloud Left,68,24.54,33.06,26.97,TE,5843.0,1.0,1.0
10260,2022100213,469,40011,True,True,1.0,1,2,10,EMPTY,3x2,Quarters,64,24.6,33.15,26.81,TE,5845.0,1.0,1.0
10261,2022100213,503,40011,True,False,1.0,1,3,10,SHOTGUN,2x2,Cover-3,64,38.07,33.1,26.95,TE,5846.0,2.0,2.0
10262,2022100213,787,40011,False,,1.0,0,1,15,SHOTGUN,2x2,Cover-6 Right,97,34.9,33.49,26.61,TE,5854.0,1.0,2.0
